,Unnamed: 0,channelId,videoId,videoTitle,publishTime,publishedAt,title_lowered,is_trailer
257,257,UCwSIJCMWZC5GDM59wj7pMsg,AnXp9Pnt5aE,Vikings Season 3 - Official Trailer | Prime Video,2015-02-03T14:36:16Z,2015-02-03T14:36:16Z,vikings season 3 - official trailer | prime video,True
258,258,UCwSIJCMWZC5GDM59wj7pMsg,41MZYT8CJCs,Ripper Street Season 3 - Episode 6 Trailer | Prime Video,2014-12-10T10:10:22Z,2014-12-10T10:10:22Z,ripper street season 3 - episode 6 trailer | prime video,True
259,259,UCwSIJCMWZC5GDM59wj7pMsg,fEhZOcvNDLI,Vikings Season 4 - Episode 9 Trailer | Prime Video,2016-04-12T10:42:19Z,2016-04-12T10:42:19Z,vikings season 4 - episode 9 trailer | prime video,True
260,260,UCwSIJCMWZC5GDM59wj7pMsg,asGEH2tVMZw,The Expanse Season 4 - Official Trailer | Prime Video,2019-11-18T15:59:47Z,2019-11-18T15:59:47Z,the expanse season 4 - official trailer | prime video,True
263,263,UCwSIJCMWZC5GDM59wj7pMsg,2UTfbe-GFMY,The Wheel of Time Exclusive 360° Trailer | Prime Video,2021-10-27T16:20:44Z,2021-10-27T16:20:44Z,the wheel of time exclusive 360° trailer | prime video,True
264,264,UCwSIJCMWZC5GDM59wj7pMsg,FmLnyyENhiw,Welcome To The Blumhouse | Official Trailer | Prime Video,2021-08-24T13:01:32Z,2021-08-24T13:01:32Z,welcome to the blumhouse | official trailer | prime video,True
265,265,UCwSIJCMWZC5GDM59wj7pMsg,FmLnyyENhiw,Welcome To The Blumhouse | Official Trailer | Prime Video,2021-08-24T13:01:32Z,2021-08-24T13:01:32Z,welcome to the blumhouse | official trailer | prime video,True
266,266,UCwSIJCMWZC5GDM59wj7pMsg,kZc0_2D4Io4,Truth Seekers | Official Trailer | Prime Video,2020-09-23T16:01:07Z,2020-09-23T16:01:07Z,truth seekers | official trailer | prime video,True
267,267,UCwSIJCMWZC5GDM59wj7pMsg,xL82AgdGSdM,Ripper Street Season 3 - Whitechapel Terminus Trailer | Prime Video,2014-11-12T09:42:49Z,2014-11-12T09:42:49Z,ripper street season 3 - whitechapel terminus trailer | prime video,True
269,269,UCwSIJCMWZC5GDM59wj7pMsg,hmVz0TgK7hc,Mozart in the Jungle - Season 3 Trailer | Prime Video,2016-11-08T09:40:03Z,2016-11-08T09:40:03Z,mozart in the jungle - season 3 trailer | prime video,True
270,270,UCwSIJCMWZC5GDM59wj7pMsg,bXYZ-FiGc9M,I Know What You Did Last Summer | Official Teaser Trailer | Prime Video,2021-09-15T14:59:52Z,2021-09-15T14:59:52Z,i know what you did last summer | official teaser trailer | prime video,True
271,271,UCwSIJCMWZC5GDM59wj7pMsg,9nNJ4gGEuas,The Expanse Season 5 | Official Trailer | Prime Video,2020-10-08T21:30:01Z,2020-10-08T21:30:01Z,the expanse season 5 | official trailer | prime video,True
273,273,UCwSIJCMWZC5GDM59wj7pMsg,5kOAi1UrNeU,Tom Clancy&#39;s Jack Ryan Season 2 - Official Trailer | Prime Video,2019-09-05T16:00:12Z,2019-09-05T16:00:12Z,tom clancy&#39;s jack ryan season 2 - official trailer | prime video,True
274,274,UCwSIJCMWZC5GDM59wj7pMsg,bOXB9nI2-aQ,Outlander Season 1 - Episode 12 Trailer | Prime Video,2015-04-23T15:25:45Z,2015-04-23T15:25:45Z,outlander season 1 - episode 12 trailer | prime video,True
275,275,UCwSIJCMWZC5GDM59wj7pMsg,_TQfaaOjFYQ,The Tomorrow War | Official Trailer | Prime Video,2021-05-26T12:59:53Z,2021-05-26T12:59:53Z,the tomorrow war | official trailer | prime video,True
276,276,UCwSIJCMWZC5GDM59wj7pMsg,WBgHsIfen6o,Vikings Season 4 - Episode 8 Trailer | Prime Video,2016-04-05T08:17:09Z,2016-04-05T08:17:09Z,vikings season 4 - episode 8 trailer | prime video,True
277,277,UCwSIJCMWZC5GDM59wj7pMsg,z4xXS8rWlOQ,Heidi Klum&#39;s Making The Cut | Official Trailer | Prime Video,2020-02-24T17:34:29Z,2020-02-24T17:34:29Z,heidi klum&#39;s making the cut | official trailer | prime video,True
278,278,UCwSIJCMWZC5GDM59wj7pMsg,YQ4EL5GhAAk,Vikings Season 4 - Episode 5 Trailer | Prime Video,2016-03-17T11:32:02Z,2016-03-17T11:32:02Z,vikings season 4 - episode 5 trailer | prime video,True
279,279,UCwSIJCMWZC5GDM59wj7pMsg,1ABaJAKmmHQ,Ripper Street Season 3 - Episode 3 Trailer | Prime Video,2014-11-19T08:23:30Z,2014-11-19T08:23:30Z,ripper street season 3 - episode 3 trailer | prime video,True
280,280,UCwSIJCMWZC5GDM59wj7pMsg,YQ4EL5GhAAk,Vikings Season 4 - Episode 5 Trailer | Prime Video,2016-03-17T11:32:02Z,2016-03-17T11:32:02Z,vikings season 4 - episode 5 trailer | prime video,True
281,281,UCwSIJCMWZC5GDM59wj7pMsg,WBgHsIfen6o,Vikings Season 4 - Episode 8 Trailer | Prime Video,2016-04-05T08:17:09Z,2016-04-05T08:17:09Z,vikings season 4 - episode 8 trailer | prime video,True
282,282,UCwSIJCMWZC5GDM59wj7pMsg,FTB3416507o,The Tick - Season 1B Trailer [HD] | Prime Video,2018-01-10T17:42:15Z,2018-01-10T17:42:15Z,the tick - season 1b trailer [hd] | prime video,True
283,283,UCwSIJCMWZC5GDM59wj7pMsg,chz8xP6y4SE,Amazon Originals: Dark Minions pilot trailer | Prime Video,2013-04-22T09:54:12Z,2013-04-22T09:54:12Z,amazon originals: dark minions pilot trailer | prime video,True
284,284,UCwSIJCMWZC5GDM59wj7pMsg,NTjSXUXjzzw,Ripper Street Season 3 - Episode 8 Trailer | Prime Video,2014-12-25T02:20:33Z,2014-12-25T02:20:33Z,ripper street season 3 - episode 8 trailer | prime video,True
285,285,UCwSIJCMWZC5GDM59wj7pMsg,L8WIfG5XcjI,One Mississippi Season 2 – Official Trailer [HD] | Prime Video,2017-08-28T17:00:01Z,2017-08-28T17:00:01Z,one mississippi season 2 – official trailer [hd] | prime video,True
286,286,UCwSIJCMWZC5GDM59wj7pMsg,O9p8eASBjWw,Into the Badlands - Season 1 Episode 5 Trailer | Prime Video,2015-12-15T13:31:41Z,2015-12-15T13:31:41Z,into the badlands - season 1 episode 5 trailer | prime video,True
287,287,UCwSIJCMWZC5GDM59wj7pMsg,GsQ4gToL2aw,Mozart in the Jungle - Official Trailer | Prime Video,2014-12-05T08:42:35Z,2014-12-05T08:42:35Z,mozart in the jungle - official trailer | prime video,True
288,288,UCwSIJCMWZC5GDM59wj7pMsg,p_PzI82QJyA,The Red Road Season 2 - Official Teaser Trailer | Prime Video,2015-03-31T12:57:18Z,2015-03-31T12:57:18Z,the red road season 2 - official teaser trailer | prime video,True
289,289,UCwSIJCMWZC5GDM59wj7pMsg,IlN5SMH5z4Q,Utopia | Official Red Band Trailer | Prime Video,2020-09-17T16:00:03Z,2020-09-17T16:00:03Z,utopia | official red band trailer | prime video,True
290,290,UCwSIJCMWZC5GDM59wj7pMsg,zY7BiT9bJFw,Ripper Street Season 3 - Episode 4 Trailer | Prime Video,2014-11-26T08:34:34Z,2014-11-26T08:34:34Z,ripper street season 3 - episode 4 trailer | prime video,True
291,291,UCwSIJCMWZC5GDM59wj7pMsg,PmGHbIcSUmc,Hotel Transylvania: Transformania | Official Trailer | Prime Video,2021-12-08T14:59:46Z,2021-12-08T14:59:46Z,hotel transylvania: transformania | official trailer | prime video,True
292,292,UCwSIJCMWZC5GDM59wj7pMsg,bTsYqj6tA-8,Black Sails Season 3 - Episode 8 Trailer | Prime Video,2016-03-09T11:57:46Z,2016-03-09T11:57:46Z,black sails season 3 - episode 8 trailer | prime video,True
293,293,UCwSIJCMWZC5GDM59wj7pMsg,vmHDItoV-7I,Man in the High Castle Season 2 - Teaser Trailer | Prime Video,2016-07-22T14:14:17Z,2016-07-22T14:14:17Z,man in the high castle season 2 - teaser trailer | prime video,True
294,294,UCwSIJCMWZC5GDM59wj7pMsg,M5hPOuzdMSE,Bosch - Launch Trailer | Prime Video,2015-01-19T10:32:40Z,2015-01-19T10:32:40Z,bosch - launch trailer | prime video,True
295,295,UCwSIJCMWZC5GDM59wj7pMsg,vmHDItoV-7I,Man in the High Castle Season 2 - Teaser Trailer | Prime Video,2016-07-22T14:14:17Z,2016-07-22T14:14:17Z,man in the high castle season 2 - teaser trailer | prime video,True
296,296,UCwSIJCMWZC5GDM59wj7pMsg,M5hPOuzdMSE,Bosch - Launch Trailer | Prime Video,2015-01-19T10:32:40Z,2015-01-19T10:32:40Z,bosch - launch trailer | prime video,True
297,297,UCwSIJCMWZC5GDM59wj7pMsg,er0ZMdvmLYE,Crisis in Six Scenes - Official Trailer | Prime Video,2016-09-14T15:05:40Z,2016-09-14T15:05:40Z,crisis in six scenes - official trailer | prime video,True
298,298,UCwSIJCMWZC5GDM59wj7pMsg,hNVfC79O7fc,Undone Season 2 | Official Trailer | Prime Video,2022-04-02T15:59:47Z,2022-04-02T15:59:47Z,undone season 2 | official trailer | prime video,True
299,299,UCwSIJCMWZC5GDM59wj7pMsg,fnYOswgrFuU,Outlander Season 1 - Episode 13 Trailer | Prime Video,2015-04-30T13:28:11Z,2015-04-30T13:28:11Z,outlander season 1 - episode 13 trailer | prime video,True
300,300,UCwSIJCMWZC5GDM59wj7pMsg,1YD-ZKk7d10,Ripper Street Season 3 - Heavy Boots Trailer | Prime Video,2014-12-03T08:55:25Z,2014-12-03T08:55:25Z,ripper street season 3 - heavy boots trailer | prime video,True
301,301,UCwSIJCMWZC5GDM59wj7pMsg,chz8xP6y4SE,Amazon Originals: Dark Minions pilot trailer | Prime Video,2013-04-22T09:54:12Z,2013-04-22T09:54:12Z,amazon originals: dark minions pilot trailer | prime video,True
302,302,UCwSIJCMWZC5GDM59wj7pMsg,WXVc2L747Is,Black Sails Season 3 - Episode 9 Trailer | Prime Video,2016-03-17T15:13:59Z,2016-03-17T15:13:59Z,black sails season 3 - episode 9 trailer | prime video,True
303,303,UCwSIJCMWZC5GDM59wj7pMsg,Xf5-CgT7--Q,Ripper Street Season 3 - Your father. My friend Trailer | Prime Video,2014-11-26T08:34:08Z,2014-11-26T08:34:08Z,ripper street season 3 - your father. my friend trailer | prime video,True
304,304,UCwSIJCMWZC5GDM59wj7pMsg,U6OhUXvtrpk,El Presidente | Exclusive Trailer | Prime Video,2020-05-13T13:00:14Z,2020-05-13T13:00:14Z,el presidente | exclusive trailer | prime video,True
305,305,UCwSIJCMWZC5GDM59wj7pMsg,HBlGbDSkLyc,Hand of God Comic-Con Trailer | Prime Video,2015-07-09T19:30:01Z,2015-07-09T19:30:01Z,hand of god comic-con trailer | prime video,True
306,306,UCwSIJCMWZC5GDM59wj7pMsg,CFVlKLTLLw0,Black Sails Season 3 - Episode 6 Trailer | Prime Video,2016-02-25T09:27:33Z,2016-02-25T09:27:33Z,black sails season 3 - episode 6 trailer | prime video,True
307,307,UCwSIJCMWZC5GDM59wj7pMsg,N6HGuJC--rk,Mr. Robot - Launch Trailer | Prime Video,2015-09-25T07:00:01Z,2015-09-25T07:00:01Z,mr. robot - launch trailer | prime video,True
308,308,UCwSIJCMWZC5GDM59wj7pMsg,1M5Lp6Jvccc,Turn: Washington&#39;s Spies Season 2 - Episode 6 Trailer | Prime Video,2015-05-13T13:53:48Z,2015-05-13T13:53:48Z,turn: washington&#39;s spies season 2 - episode 6 trailer | prime video,True
309,309,UCwSIJCMWZC5GDM59wj7pMsg,LkinH9itk94,The Expanse Season 4 - Official Trailer: Pop Up Edition | Prime Video,2019-11-26T15:59:47Z,2019-11-26T15:59:47Z,the expanse season 4 - official trailer: pop up edition | prime video,True
310,310,UCwSIJCMWZC5GDM59wj7pMsg,LkinH9itk94,The Expanse Season 4 - Official Trailer: Pop Up Edition | Prime Video,2019-11-26T15:59:47Z,2019-11-26T15:59:47Z,the expanse season 4 - official trailer: pop up edition | prime video,True
311,311,UCwSIJCMWZC5GDM59wj7pMsg,SUH2jndzBeE,Black Sails Season 3 - Episode 3 Trailer | Prime Video,2016-02-05T08:57:06Z,2016-02-05T08:57:06Z,black sails season 3 - episode 3 trailer | prime video,True
312,312,UCwSIJCMWZC5GDM59wj7pMsg,rPZn56I7Luk,A Man Named Scott | Official Trailer | Prime Video,2021-10-26T16:59:53Z,2021-10-26T16:59:53Z,a man named scott | official trailer | prime video,True
313,313,UCwSIJCMWZC5GDM59wj7pMsg,X8LCOhsc6F8,Modern Love - Teaser Trailer | Prime Video,2019-08-05T14:21:01Z,2019-08-05T14:21:01Z,modern love - teaser trailer | prime video,True
314,314,UCwSIJCMWZC5GDM59wj7pMsg,auW1c2THx08,The Marvelous Mrs. Maisel Season 2 - Official Trailer | Prime Video,2018-10-24T16:34:49Z,2018-10-24T16:34:49Z,the marvelous mrs. maisel season 2 - official trailer | prime video,True
315,315,UCwSIJCMWZC5GDM59wj7pMsg,g9xfZ6Rtpi0,The Marvelous Mrs. Maisel Season 3 - Official Trailer | Prime Video,2019-10-14T12:29:48Z,2019-10-14T12:29:48Z,the marvelous mrs. maisel season 3 - official trailer | prime video,True
316,316,UCwSIJCMWZC5GDM59wj7pMsg,LkinH9itk94,The Expanse Season 4 - Official Trailer: Pop Up Edition | Prime Video,2019-11-26T15:59:47Z,2019-11-26T15:59:47Z,the expanse season 4 - official trailer: pop up edition | prime video,True
317,317,UCwSIJCMWZC5GDM59wj7pMsg,X8LCOhsc6F8,Modern Love - Teaser Trailer | Prime Video,2019-08-05T14:21:01Z,2019-08-05T14:21:01Z,modern love - teaser trailer | prime video,True
318,318,UCwSIJCMWZC5GDM59wj7pMsg,SUH2jndzBeE,Black Sails Season 3 - Episode 3 Trailer | Prime Video,2016-02-05T08:57:06Z,2016-02-05T08:57:06Z,black sails season 3 - episode 3 trailer | prime video,True
320,320,UCwSIJCMWZC5GDM59wj7pMsg,5SdmJ5x85pc,Ripper Street - Season 4 Trailer | Prime Video,2015-12-02T11:00:09Z,2015-12-02T11:00:09Z,ripper street - season 4 trailer | prime video,True
322,322,UCwSIJCMWZC5GDM59wj7pMsg,krPnrI80RQM,Star Trek: Lower Decks | Official Trailer | Prime Video,2020-12-17T09:00:12Z,2020-12-17T09:00:12Z,star trek: lower decks | official trailer | prime video,True
323,323,UCwSIJCMWZC5GDM59wj7pMsg,2Mn1DesElOc,Ripper Street Season 3 - Ashes and Diamonds Trailer | Prime Video,2014-11-19T08:23:09Z,2014-11-19T08:23:09Z,ripper street season 3 - ashes and diamonds trailer | prime video,True
325,325,UCwSIJCMWZC5GDM59wj7pMsg,Tzqnx8nLotE,Lovestruck High Season 1 | Official Trailer | Prime Video,2022-04-22T13:03:08Z,2022-04-22T13:03:08Z,lovestruck high season 1 | official trailer | prime video,True
326,326,UCwSIJCMWZC5GDM59wj7pMsg,83jDgIBXLEU,Into the Badlands Season 1 - Episode 3 Trailer | Prime Video,2015-12-01T16:27:58Z,2015-12-01T16:27:58Z,into the badlands season 1 - episode 3 trailer | prime video,True
327,327,UCwSIJCMWZC5GDM59wj7pMsg,W_kiH3dPdq4,Turn: Washington&#39;s Spies Season 2 - Episode 4 Teaser Trailer | Prime Video,2015-04-30T08:27:33Z,2015-04-30T08:27:33Z,turn: washington&#39;s spies season 2 - episode 4 teaser trailer | prime video,True
328,328,UCwSIJCMWZC5GDM59wj7pMsg,YoRNCsr1yQk,"Ripper Street Season 3 - Live Free, Live True Trailer | Prime Video",2014-12-17T12:59:33Z,2014-12-17T12:59:33Z,"ripper street season 3 - live free, live true trailer | prime video",True
329,329,UCwSIJCMWZC5GDM59wj7pMsg,GsbGER3FBJc,You Are Wanted - Official Trailer | Prime Video,2017-03-31T14:17:39Z,2017-03-31T14:17:39Z,you are wanted - official trailer | prime video,True
330,330,UCwSIJCMWZC5GDM59wj7pMsg,TVF5No7j9nw,Preacher Season 2 Episode 11  - Official Episode Trailer [HD] | Prime Video,2017-08-25T07:59:58Z,2017-08-25T07:59:58Z,preacher season 2 episode 11  - official episode trailer [hd] | prime video,True
331,331,UCwSIJCMWZC5GDM59wj7pMsg,mFYloh57VhU,All or Nothing: The Carolina Panthers - Official Trailer | Prime Video,2019-06-26T18:00:00Z,2019-06-26T18:00:00Z,all or nothing: the carolina panthers - official trailer | prime video,True
332,332,UCwSIJCMWZC5GDM59wj7pMsg,0xE8YjsT9sc,Black Sails Season 2 - Episode 6 Trailer  | Prime Video,2015-02-27T12:12:12Z,2015-02-27T12:12:12Z,black sails season 2 - episode 6 trailer  | prime video,True
333,333,UCwSIJCMWZC5GDM59wj7pMsg,YmF8Hzs9iYg,Preacher Season 2 Episode 9 - Official Episode Trailer [HD] | Prime Video,2017-08-11T08:00:06Z,2017-08-11T08:00:06Z,preacher season 2 episode 9 - official episode trailer [hd] | prime video,True
334,334,UCwSIJCMWZC5GDM59wj7pMsg,wm702WK_BAc,Vikings Season 4 - Episode 7 Trailer | Prime Video,2016-04-04T14:09:18Z,2016-04-04T14:09:18Z,vikings season 4 - episode 7 trailer | prime video,True
335,335,UCwSIJCMWZC5GDM59wj7pMsg,YmF8Hzs9iYg,Preacher Season 2 Episode 9 - Official Episode Trailer [HD] | Prime Video,2017-08-11T08:00:06Z,2017-08-11T08:00:06Z,preacher season 2 episode 9 - official episode trailer [hd] | prime video,True
336,336,UCwSIJCMWZC5GDM59wj7pMsg,wm702WK_BAc,Vikings Season 4 - Episode 7 Trailer | Prime Video,2016-04-04T14:09:18Z,2016-04-04T14:09:18Z,vikings season 4 - episode 7 trailer | prime video,True
337,337,UCwSIJCMWZC5GDM59wj7pMsg,nihFBymERfs,Amazon Originals: Supanatural pilot trailer | Prime Video,2013-04-22T09:50:40Z,2013-04-22T09:50:40Z,amazon originals: supanatural pilot trailer | prime video,True
339,339,UCwSIJCMWZC5GDM59wj7pMsg,jxzr82pLJQE,Goliath Season 2 - Official Trailer | Prime Video,2018-05-02T15:59:46Z,2018-05-02T15:59:46Z,goliath season 2 - official trailer | prime video,True
340,340,UCwSIJCMWZC5GDM59wj7pMsg,GLNq_lJYarM,The Marvelous Mrs. Maisel Season 4 | Official Trailer | Prime Video,2022-02-08T05:59:56Z,2022-02-08T05:59:56Z,the marvelous mrs. maisel season 4 | official trailer | prime video,True
341,341,UCwSIJCMWZC5GDM59wj7pMsg,Xclds2kDf0g,Transparent Season 2 - Official Trailer | Prime Video,2015-11-19T19:56:25Z,2015-11-19T19:56:25Z,transparent season 2 - official trailer | prime video,True
343,343,UCwSIJCMWZC5GDM59wj7pMsg,MH-ZNJCPdz4,Long Strange Trip – Official Trailer | Prime Video,2017-05-26T17:09:50Z,2017-05-26T17:09:50Z,long strange trip – official trailer | prime video,True
344,344,UCwSIJCMWZC5GDM59wj7pMsg,B54bMd3-GpU,StartUp - Launch Trailer | Prime Video,2016-11-08T09:37:55Z,2016-11-08T09:37:55Z,startup - launch trailer | prime video,True
345,345,UCwSIJCMWZC5GDM59wj7pMsg,ldOx8WX1j00,Sneaky Pete - Trailer | Prime Video,2015-08-03T20:00:01Z,2015-08-03T20:00:01Z,sneaky pete - trailer | prime video,True
346,346,UCwSIJCMWZC5GDM59wj7pMsg,j9Yx8PVnXm0,Black Sails Season 2 - Episode 4 Trailer | Prime Video,2015-02-15T10:16:41Z,2015-02-15T10:16:41Z,black sails season 2 - episode 4 trailer | prime video,True
347,347,UCwSIJCMWZC5GDM59wj7pMsg,acLTqMsHxFs,This Giant Beast That is the Global Economy - Official Trailer | Prime Video,2019-01-19T07:59:48Z,2019-01-19T07:59:48Z,this giant beast that is the global economy - official trailer | prime video,True
348,348,UCwSIJCMWZC5GDM59wj7pMsg,6Jya5G0-iOs,Vikings Season 4 - Episode 3 Trailer | Prime Video,2016-03-04T10:59:14Z,2016-03-04T10:59:14Z,vikings season 4 - episode 3 trailer | prime video,True
349,349,UCwSIJCMWZC5GDM59wj7pMsg,IbyK6x45CK4,Attack the Block trailer,2011-03-08T14:37:47Z,2011-03-08T14:37:47Z,attack the block trailer,True
351,351,UCwSIJCMWZC5GDM59wj7pMsg,ffhTam3_Yxs,Vikings Season 4 - Episode 4 Trailer | Prime Video,2016-03-11T09:23:50Z,2016-03-11T09:23:50Z,vikings season 4 - episode 4 trailer | prime video,True
352,352,UCwSIJCMWZC5GDM59wj7pMsg,wzfW-HFy3Vw,Comrade Detective Season 1 - Official Trailer Feat. Channing Tatum | Prime Video,2017-07-27T19:14:07Z,2017-07-27T19:14:07Z,comrade detective season 1 - official trailer feat. channing tatum | prime video,True
353,353,UCwSIJCMWZC5GDM59wj7pMsg,a69rfPhb07U,Vikings Season 4 - Episode 2 Trailer | Prime Video,2016-02-24T12:36:53Z,2016-02-24T12:36:53Z,vikings season 4 - episode 2 trailer | prime video,True
354,354,UCwSIJCMWZC5GDM59wj7pMsg,kmkWWRtG-og,Lioness: The Nicola Adams Story | Official Trailer | Prime Video,2021-10-20T09:17:22Z,2021-10-20T09:17:22Z,lioness: the nicola adams story | official trailer | prime video,True
355,355,UCwSIJCMWZC5GDM59wj7pMsg,m7fn24-fURs,Vikings Season 3 - Episode 2 Trailer | Prime Video,2015-02-27T11:45:53Z,2015-02-27T11:45:53Z,vikings season 3 - episode 2 trailer | prime video,True
356,356,UCwSIJCMWZC5GDM59wj7pMsg,GTdmC_8C4TA,TURN: Washington&#39;s Spies Season 3 - Episode 5 Teaser Trailer | Prime Video,2016-05-25T15:09:51Z,2016-05-25T15:09:51Z,turn: washington&#39;s spies season 3 - episode 5 teaser trailer | prime video,True
357,357,UCwSIJCMWZC5GDM59wj7pMsg,HlMrHOFz8-U,The Kacey Musgraves Christmas Show - Official Trailer | Prime Video,2019-11-14T03:59:47Z,2019-11-14T03:59:47Z,the kacey musgraves christmas show - official trailer | prime video,True
358,358,UCwSIJCMWZC5GDM59wj7pMsg,OSd9ps8mE3k,Rihanna&#39;s Savage X Fenty Volume 3 | Official Teaser Trailer | Prime Video,2021-09-13T15:12:26Z,2021-09-13T15:12:26Z,rihanna&#39;s savage x fenty volume 3 | official teaser trailer | prime video,True
359,359,UCwSIJCMWZC5GDM59wj7pMsg,83jDgIBXLEU,Into the Badlands Season 1 - Episode 3 Trailer | Prime Video,2015-12-01T16:27:58Z,2015-12-01T16:27:58Z,into the badlands season 1 - episode 3 trailer | prime video,True
360,360,UCwSIJCMWZC5GDM59wj7pMsg,W_kiH3dPdq4,Turn: Washington&#39;s Spies Season 2 - Episode 4 Teaser Trailer | Prime Video,2015-04-30T08:27:33Z,2015-04-30T08:27:33Z,turn: washington&#39;s spies season 2 - episode 4 teaser trailer | prime video,True
361,361,UCwSIJCMWZC5GDM59wj7pMsg,YoRNCsr1yQk,"Ripper Street Season 3 - Live Free, Live True Trailer | Prime Video",2014-12-17T12:59:33Z,2014-12-17T12:59:33Z,"ripper street season 3 - live free, live true trailer | prime video",True
362,362,UCwSIJCMWZC5GDM59wj7pMsg,qP9YHrQEtN4,Black Sails Season 3 - Episode 2 Trailer | Prime Video,2016-01-29T16:10:00Z,2016-01-29T16:10:00Z,black sails season 3 - episode 2 trailer | prime video,True
363,363,UCwSIJCMWZC5GDM59wj7pMsg,Um0NZUJVuJM,Black Sails Season 2 - Episode 5 Trailer | Prime Video,2015-02-25T14:48:03Z,2015-02-25T14:48:03Z,black sails season 2 - episode 5 trailer | prime video,True
364,364,UCwSIJCMWZC5GDM59wj7pMsg,zUI1gVXUs0k,Modern Love | Season 2 | Official Trailer | Prime Video,2021-07-15T14:59:52Z,2021-07-15T14:59:52Z,modern love | season 2 | official trailer | prime video,True
365,365,UCwSIJCMWZC5GDM59wj7pMsg,GY6Xg04CAJY,Turn: Washington&#39;s Spies Season 2 - Episode 3 Teaser Trailer | Prime Video,2015-04-23T14:06:24Z,2015-04-23T14:06:24Z,turn: washington&#39;s spies season 2 - episode 3 teaser trailer | prime video,True
366,366,UCwSIJCMWZC5GDM59wj7pMsg,bMRqFNopmrY,TURN: Washington&#39;s Spies Season 3 - Episode 3 Teaser Trailer | Prime Video,2016-05-12T12:26:49Z,2016-05-12T12:26:49Z,turn: washington&#39;s spies season 3 - episode 3 teaser trailer | prime video,True
368,368,UCwSIJCMWZC5GDM59wj7pMsg,gNqEXvo7Sjk,Black Sails Season 2 - Episode 3 Trailer | Prime Video,2015-02-05T08:56:32Z,2015-02-05T08:56:32Z,black sails season 2 - episode 3 trailer | prime video,True
370,370,UCwSIJCMWZC5GDM59wj7pMsg,3Q0L9UVCqKw,Turn: Washington&#39;s Spies Season 2- Episode 5 Teaser Trailer | Prime Video,2015-05-07T08:53:09Z,2015-05-07T08:53:09Z,turn: washington&#39;s spies season 2- episode 5 teaser trailer | prime video,True
372,372,UCwSIJCMWZC5GDM59wj7pMsg,W83TCTbc6OE,Red Road Season 2 - Episode 6 Trailer | Prime Video,2015-05-09T16:45:39Z,2015-05-09T16:45:39Z,red road season 2 - episode 6 trailer | prime video,True
373,373,UCwSIJCMWZC5GDM59wj7pMsg,dOSBNkR6fIo,Vikings - Red band trailer | Prime Video,2013-05-20T13:54:06Z,2013-05-20T13:54:06Z,vikings - red band trailer | prime video,True
381,381,UCwSIJCMWZC5GDM59wj7pMsg,fFZCVbGP0-0,Black Sails Season 2 - Episode 10 Trailer | Prime Video,2015-03-27T10:20:57Z,2015-03-27T10:20:57Z,black sails season 2 - episode 10 trailer | prime video,True
412,412,UCwSIJCMWZC5GDM59wj7pMsg,L_U6_PqFDC4,I Love Dick Season 1 - Official Trailer | Prime Video,2017-05-02T21:59:59Z,2017-05-02T21:59:59Z,i love dick season 1 - official trailer | prime video,True
415,415,UCwSIJCMWZC5GDM59wj7pMsg,nmJC-lcfUyY,The Girlfriend Experience - Launch Trailer | Prime Video,2016-07-01T11:15:19Z,2016-07-01T11:15:19Z,the girlfriend experience - launch trailer | prime video,True
416,416,UCwSIJCMWZC5GDM59wj7pMsg,EAcWAxQ9NT0,After We Collided | Official Trailer | Prime Video,2020-11-25T14:18:09Z,2020-11-25T14:18:09Z,after we collided | official trailer | prime video,True
417,417,UCwSIJCMWZC5GDM59wj7pMsg,-9oDEAQJt-o,Borat: Subsequent Moviefilm | Official Trailer | Prime Video,2020-10-01T14:00:00Z,2020-10-01T14:00:00Z,borat: subsequent moviefilm | official trailer | prime video,True
421,421,UCwSIJCMWZC5GDM59wj7pMsg,Zou5x_Fo89U,American Playboy Season 1 - Launch Trailer | Prime Video,2017-04-10T11:01:55Z,2017-04-10T11:01:55Z,american playboy season 1 - launch trailer | prime video,True
422,422,UCwSIJCMWZC5GDM59wj7pMsg,YaLZxvmq0wA,The Voyeurs | Official Trailer | Prime Video,2021-08-19T16:27:23Z,2021-08-19T16:27:23Z,the voyeurs | official trailer | prime video,True
424,424,UCwSIJCMWZC5GDM59wj7pMsg,yTqTHpIsb2E,Curse Of The Chippendales | Official Trailer | Prime Video,2021-10-01T09:24:15Z,2021-10-01T09:24:15Z,curse of the chippendales | official trailer | prime video,True
435,435,UCwSIJCMWZC5GDM59wj7pMsg,sQkwKLJi3bM,Red Band Trailer: Betas | Prime Video,2014-04-08T13:55:02Z,2014-04-08T13:55:02Z,red band trailer: betas | prime video,True
439,439,UCwSIJCMWZC5GDM59wj7pMsg,PDw44D27K2A,Good Girls Revolt - Launch Trailer | Prime Video,2016-10-04T09:43:24Z,2016-10-04T09:43:24Z,good girls revolt - launch trailer | prime video,True
442,442,UCwSIJCMWZC5GDM59wj7pMsg,lCSr8XYansE,The Boys - Uncensored Teaser Trailer: “Spank” | Prime Video,2019-04-17T16:00:09Z,2019-04-17T16:00:09Z,the boys - uncensored teaser trailer: “spank” | prime video,True
